Player_id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,3-Jan,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
429,Ibrahim Sangaré,ci CIV,MF,Nottingham Forest,eng Premier League,26.0,1997.0,13,7,590,6.6,0,1,1,0,0,0,3,0,0.0,0.0,0.4,0.4,0.15,0.06,1,27,4,1,1,100.0,0.15,0.15,0.0,0.0,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0,276,323,85.4,4521,1475,1,0.4,0.2,0.6,4,28,4,1,27,312,11,10,1,2,2,1,0,0,0,0,276,28,14,8,17,3,17,47.1,9,10,4,6,6,34,13,1,8,1.22,7,0,0,1,0,0,0,0.0,407,26,110,247,52,7,407,1,0,0.0,1,100.0,171,759,283,1,2,0,5,4,236,4,3,0,0,15,8,0,2,6,14,0,0,0,42,10,10,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Pablo Sarabia,es ESP,"MF,FW",Wolverhampton Wanderers,eng Premier League,32.0,1992.0,23,7,814,9.0,3,2,5,3,0,0,3,0,2.9,2.9,1.8,4.6,0.55,0.51,15,60,62,17,8,47.1,1.88,0.88,0.18,0.38,18.9,2,0,0,2.9,2.9,0.17,0.1,0.1,308,445,69.2,5160,1909,2,1.8,1.9,0.2,15,39,20,3,60,372,65,22,5,2,47,10,24,22,2,0,308,16,8,4,8,4,16,62.5,6,10,0,10,4,20,7,1,28,3.1,20,6,2,0,0,0,5,0.55,552,4,58,271,226,24,552,15,6,40.0,7,46.7,325,1497,731,15,15,0,22,14,387,62,3,0,0,16,15,5,47,4,8,0,0,0,34,5,14,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,22.0,2002.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,6,100.0,74,1,0,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,8,0,0,6,2,0,8,0,0,0.0,0,0.0,6,61,10,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,26.0,1998.0,38,30,2711,30.1,8,6,14,8,0,0,4,0,10.7,10.7,8.5,19.2,0.46,0.64,75,85,183,59,29,49.2,1.96,0.96,0.14,0.28,13.2,0,0,0,10.7,10.7,0.19,-2.7,-2.7,490,742,66.0,7257,2202,6,8.5,6.7,-2.5,44,28,42,9,85,735,2,0,13,1,55,2,0,0,0,0,490,22,10,10,9,3,25,32.0,17,27,8,19,9,31,40,0,110,3.65,81,0,6,9,14,0,12,0.4,1091,48,180,411,511,135,1091,61,17,27.9,35,57.4,607,3721,2108,75,47,28,70,43,739,183,4,0,0,14,56,11,55,9,10,1,0,0,113,37,52,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Sávio,br BRA,"FW,MF",Manchester City,eng Premier League,20.0,2004.0,29,21,1766,19.6,1,8,9,1,0,0,3,0,5.0,5.0,6.9,11.9,0.46,0.61,137,67,246,55,21,38.2,2.8,1.07,0.02,0.05,17.6,1,0,0,5.0,5.0,0.09,-4.0,-4.0,692,856,80.8,10296,1727,8,6.9,6.1,1.1,46,19,47,8,67,824,32,4,5,7,84,9,18,10,2,0,692,23,17,5,10,8,19,52.6,9,14,2,12,6,29,9,1,111,5.66,80,2,15,4,7,3,15,0.76,1095,14,55,286,774,154,1095,113,52,46.0,40,35.4,783,6489,3559,137,45,75,42,38,852,246,3,0,0,17,28,3,84,6,17,2,0,0,79,1,2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Oliver Scarles,eng ENG,"DF,FW",West Ham United,eng Premier League,18.0,2005.0,15,7,665,7.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0.0,0.03,12,22,44,3,0,0.0,0.41,0.0,0.0,0.0,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,293,372,78.8,4388,1151,0,0.1,0.1,-0.1,2,10,5,1,22,333,36,4,1,1,15,32,0,0,0,0,293,21,11,17,3,1,22,63.6,8,14,2,12,11,32,26,0,6,0.81,6,0,0,0,0,0,0,0.0,466,32,159,179,133,9,466,7,2,28.6,5,71.4,219,871,483,12,9,2,12,3,272,44,1,0,0,5,3,1,15,11,11,0,0,0,34,6,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Dane Scarlett,eng ENG,"FW,MF",Tottenham Hotspur,eng Premier League,20.0,2004.0,3,0,34,0.4,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.1,2.65,0.22,1,1,1,1,1,100.0,2.65,2.65,0.0,0.0,13.9,0,0,0,0.0,0.0,0.04,0.0,0.0,3,5,60.0,37,20,1,0.0,0.0,1.0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,1,2.65,1,0,0,0,0,0,1,2.65,9,1,3,5,1,1,9,0,0,0.0,0,0.0,5,66,33,1,0,0,0,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Kevin Schade,de GER,FW,Brentford,eng Premier League,22.0,2001.0,38,26,2293,25.5,11,2,13,11,0,0,3,0,8.2,8.2,3.7,11.9,0.51,0.47,61,38,165,55,27,49.1,2.16,1.06,0.2,0.41,11.5,0,0,0,8.2,8.2,0.15,2.8,2.8,323,541,59.7,4930,1389,2,3.7,1.8,-1.7,23,32,11,3,38,483,57,0,1,4,38,54,0,0,0,0,323,39,25,17,10,12,23,56.5,10,19,4,15,5,44,34,0,57,2.24,35,6,6,4,5,1,9,0.35,883,43,154,238,507,146,883,89,30,33.7,52,58.4,434,3086,1357,61,28,38,60,36,543,165,3,0,0,21,38,13,38,5,25,1,0,0,83,90,80,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Fabian Schär,ch SUI,DF,Newcastle United,eng Premier League,32.0,1991.0,34,33,2934,32.6,4,0,4,4,0,0,9,1,3.7,3.7,0.4,4.1,0.12,0.13,18,118,22,40,11,27.5,1.23,0.34,0.1,0.36,19.8,5,0,0,3.7,3.7,0.09,0.3,0.3,1654,1977,83.7,33173,12752,0,0.4,1.0,-0.4,5,161,13,0,118,1890,79,65,4,31,13,14,0,0,0,0,1654,36,21,16,18,2,35,40.0,21,38,25,13,45,81,138,3,37,1.13,26,1,1,3,2,4,4,0.12,2319,266,1178,991,162,42,2319,13,8,61.5,3,23.1,1438,6526,3744,18,27,2,12,6,1609,22,9,1,0,35,15,4,13,45,21,0,0,0,134,56,71,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,31.0,1992.0,12,0,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.0,0.28,4,5,9,4,2,50.0,3.5,1.75,0.0,0.0,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,39,50,78.0,591,144,0,0.2,0.1,-0.2,3,4,2,0,5,47,3,0,0,0,4,3,0,0,0,0,39,2,0,1,0,1,3,0.0,3,6,0,6,0,2,2,0,7,6.06,5,0,1,1,0,0,0,0.0,79,2,9,31,41,6,79,1,1,100.0,0,0.0,30,150,67,4,1,1,7,0,41,9,0,0,0,1,0,0,4,0,0,0,0,0,6,3,4,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,20.0,2003.0,20,8,755,8.4,0,0,0,0,0,0,3,0,0.7,0.7,0.9,1.6,0.0,0.19,15,52,33,15,6,40.0,1.79,0.72,0.0,0.0,21.1,1,0,0,0.7,0.7,0.05,-0.7,-0.7,286,342,83.6,4583,1359,0,0.9,1.0,-0.9,12,41,5,1,52,317,23,10,2,4,7,1,5,3,0,0,286,27,14,11,8,8,42,45.2,23,17,4,13,10,37,15,0,29,3.45,19,2,0,2,3,3,2,0.24,485,24,90,257,144,18,485,26,6,23.1,13,50.0,247,1401,663,15,10,3,23,8,294,33,3,0,0,17,26,0,7,10,14,0,0,0,52,7,7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Nélson Semedo,pt POR,DF,Wolverhampton Wanderers,eng Premier League,30.0,1993.0,34,32,2886,32.1,0,4,4,0,0,0,8,0,0.9,0.9,2.8,3.7,0.12,0.12,67,80,119,18,7,38.9,0.56,0.22,0.0,0.0,23.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9,1096,1357,80.8,16627,5130,4,2.8,1.7,1.2,25,70,28,13,80,1142,210,12,1,5,63,198,0,0,0,0,1096,62,36,32,21,9,57,59.6,23,32,10,22,23,85,104,3,60,1.87,44,1,8,1,3,3,6,0.19,1717,123,483,788,467,27,1717,71,32,45.1,31,43.7,901,5223,2688,67,41,10,42,21,995,119,8,0,0,48,30,4,63,23,36,0,1,0,139,28,42,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24.0,2000.0,37,36,3203,35.6,11,5,16,11,0,0,9,0,10.0,10.0,5.8,15.8,0.45,0.44,140,109,282,125,40,32.0,3.51,1.12,0.09,0.28,17.0,0,0,0,10.0,10.0,0.08,1.0,1.0,821,1119,73.4,11674,2915,5,5.8,4.3,-0.8,46,49,45,8,109,1049,60,4,9,6,59,53,3,0,1,0,821,55,35,17,25,13,43,37.2,27,67,9,58,11,66,39,2,132,3.71,85,4,21,15,5,2,13,0.37,1653,46,206,573,909,191,1653,135,69,51.1,57,42.2,979,7353,3581,140,69,67,84,77,1140,282,9,0,0,73,37,15,59,11,35,1,0,0,158,66,76,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27.0,1997.0,17,13,1106,12.3,0,0,0,0,0,0,5,0,0.8,0.8,0.2,1.1,0.0,0.09,12,62,7,3,0,0.0,0.24,0.0,0.0,0.0,7.9,0,0,0,0.8,0.8,0.28,-0.8,-0.8,561,735,76.3,11536,5815,0,0.2,0.5,-0.2,3,79,13,3,62,699,31,23,0,2,11,6,0,0,0,0,561,39,21,23,14,2,31,45.2,17,16,7,9,14,53,58,0,16,1.3,16,0,0,0,0,0,1,0.08,889,73,391,427,82,16,889,10,6,60.0,4,40.0,554,2862,1677,12,16,0,7,6,565,7,5,0,0,22,8,0,11,14,21,0,0,0,71,32,29,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24.0,2000.0,16,7,580,6.4,4,2,6,4,0,0,1,0,1.6,1.6,1.1,2.7,0.93,0.42,18,22,59,14,8,57.1,2.17,1.24,0.29,0.5,12.8,0,0,0,1.6,1.6,0.12,2.4,2.4,189,241,78.4,2728,859,2,1.1,1.1,0.9,12,18,7,2,22,226,15,0,0,0,16,13,1,0,0,0,189,27,13,11,11,5,20,45.0,11,13,1,12,3,30,18,0,24,3.72,20,0,1,2,1,0,4,0.62,363,15,88,131,149,45,363,21,8,38.1,10,47.6,180,1054,549,18,14,10,19,8,210,59,1,0,0,20,4,1,16,3,13,0,0,0,30,8,11,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Luke Shaw,eng ENG,DF,Manchester United,eng Premier League,29.0,1995.0,7,4,349,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,0.0,0.19,7,24,7,1,0,0.0,0.26,0.0,0.0,0.0,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0,249,290,85.9,4252,1388,0,0.7,0.8,-0.7,5,20,3,1,24,276,14,5,1,1,11,2,4,0,1,0,249,4,3,2,2,0,2,100.0,0,6,1,5,2,6,7,0,10,2.58,8,2,0,0,0,0,0,0.0,317,26,128,149,42,4,317,1,0,0.0,1,100.0,226,1102,548,7,8,0,2,0,248,7,1,0,0,3,1,0,11,2,3,0,0,1,9,3,2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19.0,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,2,50.0,25,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,0,1,0,2,0,3,0,0,0.0,0,0.0,1,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29.0,1994.0,33,29,2670,29.7,4,4,8,4,0,0,7,0,3.9,3.9,5.1,9.0,0.27,0.3,101,134,200,32,11,34.4,1.08,0.37,0.13,0.36,12.4,0,0,0,3.9,3.9,0.12,0.1,0.1,1547,1783,86.8,23646,4501,4,5.1,4.5,-1.1,53,87,40,7,134,1654,128,55,4,6,60,44,16,5,0,0,1547,56,37,17,30,9,56,44.6,31,36,7,29,23,79,32,3,92,3.1,81,3,4,1,3,0,8,0.27,2054,50,355,843,876,141,2054,61,28,45.9,26,42.6,1288,8110,4045,101,65,32,25,34,1518,200,7,0,0,27,32,3,60,23,37,0,0,0,107,5,10,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Jota Silva,pt POR,"FW,MF",Nottingham Forest,eng Premier League,24.0,1999.0,31,5,854,9.5,3,1,4,3,0,0,5,0,2.1,2.1,2.9,5.0,0.42,0.53,21,18,59,23,7,30.4,2.42,0.74,0.13,0.43,14.5,0,0,0,2.1,2.1,0.09,0.9,0.9,118,196,60.2,1692,471,1,2.9,1.8,-1.9,14,4,9,3,18,191,3,0,1,1,21,2,1,0,0,0,118,27,14,12,13,2,27,22.2,21,9,1,8,12,39,17,0,29,3.06,22,0,1,3,3,0,3,0.32,357,19,83,104,181,46,357,34,10,29.4,15,44.1,175,1153,632,21,13,9,24,12,202,59,5,0,0,24,23,8,21,12,14,1,0,0,43,21,30,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Eric da Silva Moreira,de GER,"MF,DF",Nottingham Forest,eng Premier League,18.0,2006.0,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,7,8,87.5,86,7,0,0.0,0.0,0.0,0,0,0,0,0,6,2,0,0,0,0,2,0,0,0,0,7,2,2,2,0,0,6,33.3,4,0,0,0,1,3,0,0,0,0.0,0,0,0,0,0,0,0,0.0,13,3,7,4,2,0,13,1,0,0.0,1,100.0,4,26,11,1,0,0,1,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18.0,2005.0,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,107,115,93.0,1754,549,0,0.0,0.0,0.0,0,3,0,0,3,110,5,3,0,0,0,1,0,0,0,0,107,1,0,1,0,0,1,0.0,1,1,1,0,0,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,123,9,61,59,3,1,123,1,0,0.0,0,0.0,79,376,190,1,0,0,1,0,101,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25.0,1999.0,12,1,236,2.6,1,1,2,1,0,0,0,0,1.2,1.2,1.4,2.6,0.76,1.0,19,6,38,13,6,46.2,4.96,2.29,0.08,0.17,14.8,0,0,0,1.2,1.2,0.09,-0.2,-0.2,73,93,78.5,1067,200,1,1.4,1.3,-0.4,9,6,2,2,6,92,0,0,0,1,7,0,0,0,0,0,73,7,2,3,2,2,4,0.0,4,3,0,3,1,8,8,0,14,5.29,11,0,1,2,0,0,1,0.38,155,7,18,41,96,23,155,20,8,40.0,10,50.0,95,744,393,19,6,10,6,3,102,38,0,0,0,4,2,1,7,1,2,0,0,0,17,3,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23.0,2000.0,24,10,1129,12.5,0,0,0,0,0,0,8,0,0.4,0.4,0.3,0.6,0.0,0.05,16,35,19,5,1,20.0,0.4,0.08,0.0,0.0,19.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,419,502,83.5,6399,1568,0,0.3,0.3,-0.3,9,32,4,0,35,497,4,3,2,0,5,1,0,0,0,0,419,21,4,6,12,3,15,60.0,6,23,7,16,11,32,11,2,15,1.2,13,1,0,0,1,0,0,0.0,612,29,141,383,92,9,612,12,7,58.3,5,41.7,347,1392,644,16,7,3,12,7,419,19,8,0,0,21,13,0,5,11,4,0,0,0,46,12,6,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24.0,2000.0,18,6,690,7.7,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,0.13,0.17,5,27,25,7,1,14.3,0.91,0.13,0.14,1.0,17.6,1,0,0,0.6,0.6,0.08,0.4,0.4,270,356,75.8,4399,1203,0,0.7,0.9,-0.7,10,13,4,3,27,294,60,12,1,2,36,4,25,15,7,0,270,20,13,9,9,2,22,31.8,15,8,0,8,2,22,14,2,16,2.09,12,3,0,1,0,0,0,0.0,431,17,83,213,139,17,431,6,4,66.7,2,33.3,193,787,397,5,9,1,12,6,262,25,1,0,0,11,3,0,36,2,13,0,1,0,23,4,6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33.0,1991.0,25,19,1590,17.7,0,0,0,0,0,0,7,0,0.7,0.7,0.4,1.1,0.0,0.06,15,49,34,3,0,0.0,0.17,0.0,0.0,0.0,16.9,0,0,0,0.7,0.7,0.22,-0.7,-0.7,514,679,75.7,8452,2723,0,0.4,0.7,-0.4,8,49,10,5,49,550,128,9,1,2,33,119,0,0,0,0,514,24,12,11,7,6,27,51.9,13,13,5,8,15,39,49,1,23,1.3,17,1,1,0,3,1,2,0.11,825,41,240,394,197,8,825,16,6,37.5,7,43.8,366,1552,711,15,18,1,13,7,403,34,7,0,0,19,12,0,33,15,12,0,0,0,50,14,15,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24.0,2000.0,34,25,2043,22.7,6,3,9,6,0,0,3,0,4.5,4.5,1.4,6.0,0.4,0.26,53,126,127,37,11,29.7,1.63,0.48,0.16,0.55,16.0,0,0,0,4.5,4.5,0.12,1.5,1.5,922,1023,90.1,13141,2429,3,1.4,2.0,1.6,24,80,15,1,126,985,35,6,2,2,16,3,1,0,0,0,922,31,18,7,14,10,24,33.3,16,22,2,20,11,42,16,0,73,3.22,57,0,3,8,2,3,12,0.53,1223,20,166,591,476,60,1223,35,16,45.7,16,45.7,779,3728,1932,53,40,12,36,18,940,127,3,0,0,19,14,4,16,11,18,0,0,0,75,6,20,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
